source,target,peso
mercados,promover,2
mercados,proteger,2
mercados,puerto,2
mercados,pymes,2
mercados,ruta,2
mercados,sino,2
mercados,social,2
mercados,solamente,2
mercados,tecnológica,2
mercados,transferencia,2
mercados,vamos,2
meses,personas,2
meses,solar,2
meses,uso,2
meta,metas,2
meta,oportunidad,2
meta,países,2
meta,permite,2
meta,personas,2
meta,plan,2
meta,servicios,2
metas,nación,2
metas,países,2
metas,primer,2
metas,programa,2
metas,quiero,2
metas,servicios,2
metas,trabajo,2
metro,mitad,2
metro,moderna,2
metro,nueva,2
metro,nuevos,2
metro,primera,2
metro,privados,2
metro,proyectos,2
metro,puesto,2
metro,recuperado,2
metro,recursos,2
metro,reducir,2
metro,sabemos,2
metro,seguiremos,2
metro,seis,2
metro,superior,2
metro,tecnología,2
metro,tiempo,2
metro,tiempos,2
metro,trenes,2
metro,zona,2
micro,pequeñas,2
micro,pequeños,2
micro,potenciar,2
micro,trabajadores,2
mientras,necesitamos,2
mientras,sólo,2
mientras,tarea,2
mientras,transmisión,2
miles,nueva,2
miles,oportunidad,2
miles,plan,2
miles,programas,2
miles,proyecto,2
miles,pymes,2
miles,red,2
miles,regiones,2
miles,santiago,2
miles,segundo,2
miles,sistema,2
miles,tecnologías,2
miles,tiempo,2
miles,trabajar,2
miles,través,2
miles,velocidad,2
miles,vida,2
minería,minería,2
minería,montt,2
minería,naturaleza,2
minería,pasado,2
minería,países,2
minería,permita,2
minería,permitirá,2
minería,pesos,2
minería,podemos,2
minería,programas,2
minería,promedio,2
minería,promover,2
minería,puerto,2
minería,rol,2
minería,rural,2
minería,ruta,2
minería,servicios,2
minería,siempre,2
minería,solamente,2
minería,solar,2
minería,tecnológica,2
minería,total,2
minería,transferencia,2
minería,tres,2
minería,turismo,2
minería,valor,2
minería,vamos,2
ministerio,misión,2
ministerio,muchas,2
ministerio,mundo,2
ministerio,naturales,2
ministerio,necesidades,2
ministerio,necesitamos,2
ministerio,norte,2
ministerio,nuevo,2
ministerio,oportunidades,2
ministerio,permisos,2
ministerio,plataforma,2
ministerio,pone,2
ministerio,poner,2
ministerio,presidencial,2
ministerio,probidad,2
ministerio,puedan,2
ministerio,puerto,2
ministerio,pública,2
ministerio,público,2
ministerio,públicos,2
ministerio,queremos,2
ministerio,regiones,2
ministerio,semestre,2
ministerio,sistema,2
ministerio,sur,2
ministerio,tarea,2
ministerio,toda,2
ministerio,trabajadores,2
ministerio,trabajo,2
ministerio,tramitación,2
ministerio,trenes,2
ministerio,vida,2
ministerio,única,2
misión,nuevo,2
misión,oportunidades,2
misión,población,2
misión,protección,2
misión,proteger,2
misión,recursos,2
misión,servicios,2
misión,sistema,2
misión,tecnología,2
misión,tecnologías,2
mitad,necesaria,2
mitad,necesitamos,2
mitad,oportunidades,2
mitad,privado,2
mitad,puesto,2
mitad,red,2
mitad,san,2
mitad,sector,2
mitad,servicios,2
mitad,sistema,2
mitad,tecnologías,2
mitad,transporte,2
mitad,uso,2
modelo,mundo,2
modelo,producción,2
modelo,recursos,2
modelo,salud,2
moderna,obras,2
moderna,personas,2
moderna,puedan,2
moderna,sistema,2
moderna,teléfonos,2
modernización,mundial,2
modernización,mundo,2
modernización,nuevas,2
modernización,personas,2
modernización,plan,2
modernización,plataforma,2
modernización,podrán,2
modernización,política,2
modernización,pone,2
modernización,potenciar,2
modernización,presidencial,2
modernización,primer,2
modernización,probidad,2
modernización,procesos,2
modernización,protección,2
modernización,proyectos,2
modernización,puerto,2
modernización,pusimos,2
modernización,pública,2
modernización,realizar,2
modernización,sector,2
modernización,segura,2
modernización,seguridad,2
modernización,servicio,2
modernización,servicios,2
modernización,sino,2
modernización,sólo,2
modernización,tercer,2
modernización,transformación,2
modernización,trenes,2
modernización,única,2
modernizar,parques,2
modernizar,pymes,2
modernizar,red,2
modernizar,respeto,2
modernizar,tiempos,2
modernizar,trabajadores,2
modernizar,trabajando,2
modernizar,uso,2
moderno,nuevo,2
montt,montt,2
montt,necesario,2
montt,parques,2
montt,permitir,2
montt,permitirá,2
montt,período,2
montt,plataforma,2
montt,pone,2
montt,posible,2
montt,principales,2
montt,prioridad,2
montt,programa,2
montt,protección,2
montt,proteger,2
montt,próximos,2
montt,público,2
montt,red,2
montt,redes,2
montt,regional,2
montt,región,2
montt,seguir,2
montt,seguridad,2
montt,situación,2
montt,sólo,2
montt,terminar,2
montt,toda,2
montt,trabajadores,2
montt,trabajando,2
montt,trabajo,2
montt,turismo,2
montt,valor,2
montt,velocidad,2
montt,verdadera,2
montt,vía,2
montt,zonas,2
muchas,múltiples,2
muchas,naturaleza,2
muchas,países,2
muchas,penas,2
muchas,permisos,2
muchas,permitirá,2
muchas,plataforma,2
muchas,podrán,2
muchas,política,2
muchas,pone,2
muchas,prevención,2
muchas,primer,2
muchas,probidad,2
muchas,procesos,2
muchas,proteger,2
muchas,puerto,2
muchas,público,2
muchas,realizar,2
muchas,regiones,2
muchas,relación,2
muchas,respecto,2
muchas,salto,2
muchas,sector,2
muchas,sectores,2
muchas,seguir,2
muchas,servicios,2
muchas,sólo,2
muchas,tal,2
muchas,tan,2
muchas,tecnológica,2
muchas,tiempo,2
muchas,total,2
muchas,través,2
muchas,uso,2
muchas,utilizar,2
muchas,van,2
muchas,vecinos,2
mujeres,niños,2
mujeres,nueva,2
mujeres,número,2
mujeres,oportunidades,2
mundial,nivel,2
mundial,potenciar,2
mundial,primer,2
mundial,proyectos,2
mundial,pusimos,2
mundial,públicos,2
mundial,servicios,2
mundial,tecnológico,2
mundial,trabajo,2
mundial,través,2
mundial,trámites,2
mundial,verde,2
mundial,vida,2
mundo,necesario,2
mundo,norte,2
mundo,pacientes,2
mundo,pequeñas,2
mundo,permanente,2
mundo,período,2
mundo,plan,2
mundo,política,2
mundo,portal,2
mundo,primero,2
mundo,problemas,2
mundo,productividad,2
mundo,productivos,2
mundo,producto,2
mundo,programa,2
mundo,progreso,2
mundo,pronto,2
mundo,queremos,2
mundo,quiero,2
mundo,recuperación,2
mundo,recursos,2
mundo,renovables,2
mundo,respeto,2
mundo,rol,2
mundo,salto,2
mundo,san,2
mundo,segundo,2
mundo,seis,2
mundo,siempre,2
mundo,situación,2
mundo,sociales,2
mundo,solar,2
mundo,solo,2
mundo,sustentable,2
mundo,tarea,2
mundo,tecnológico,2
mundo,tecnológicos,2
mundo,telecomunicaciones,2
mundo,tercer,2
mundo,terminar,2
mundo,tiempo,2
mundo,tiempos,2
mundo,transferencia,2
mundo,transformación,2
mundo,turismo,2
mundo,universidades,2
mundo,uso,2
mundo,vía,2
mundo,williams,2
mundo,zonas,2
médica,nuevo,2
médica,precios,2
médica,primaria,2
médica,sistema,2
médica,través,2
médica,uso,2
móvil,nueva,2
móvil,paso,2
móvil,telefonía,2
móvil,viviendas,2
múltiples,mundial,2
múltiples,naturales,2
múltiples,nuevo,2
múltiples,parques,2
múltiples,productividad,2
múltiples,protección,2
múltiples,públicos,2
múltiples,red,2
múltiples,respeto,2
múltiples,sectores,2
múltiples,trámites,2
nación,pandemia,2
nación,políticas,2
nación,primer,2
nación,realizar,2
nación,reformas,2
nación,regiones,2
nación,salud,2
nación,trabajo,2
nación,tres,2
naturales,necesidades,2
naturales,norte,2
naturales,parques,2
naturales,pequeñas,2
naturales,permita,2
naturales,permitirá,2
naturales,personas,2
naturales,plataforma,2
naturales,podrán,2
naturales,pone,2
naturales,probidad,2
naturales,problemas,2
naturales,promover,2
naturales,puerto,2
naturales,realizar,2
naturales,red,2
naturales,respeto,2
naturales,sector,2
naturales,servicio,2
naturales,servicios,2
naturales,sino,2
naturales,solamente,2
naturales,sur,2
naturales,trabajo,2
naturales,trámites,2
naturales,valor,2
naturaleza,necesidades,2
naturaleza,nueva,2
naturaleza,oportunidades,2
naturaleza,permitir,2
naturaleza,período,2
naturaleza,población,2
naturaleza,potenciar,2
naturaleza,prevención,2
naturaleza,principales,2
naturaleza,prioridad,2
naturaleza,probidad,2
naturaleza,procesos,2
naturaleza,programa,2
naturaleza,próximos,2
naturaleza,puedan,2
naturaleza,pública,2
naturaleza,públicos,2
naturaleza,realizar,2
naturaleza,red,2
naturaleza,regional,2
naturaleza,respeto,2
naturaleza,responsabilidad,2
naturaleza,servicio,2
naturaleza,siglo,2
naturaleza,situación,2
naturaleza,tan,2
naturaleza,tecnologías,2
naturaleza,terminar,2
naturaleza,tiempos,2
naturaleza,toda,2
naturaleza,trabajando,2
naturaleza,trabajos,2
naturaleza,transparencia,2
naturaleza,turismo,2
naturaleza,valor,2
naturaleza,van,2
naturaleza,verdadera,2
naturaleza,vía,2
naturaleza,xxi,2
naturaleza,zonas,2
naturaleza,única,2
necesaria,necesitamos,2
necesaria,política,2
necesaria,protección,2
necesaria,segunda,2
necesaria,tecnologías,2
necesario,necesitamos,2
necesario,personas,2
necesario,población,2
necesario,promover,2
necesario,proyecto,2
necesario,puerto,2
necesario,rural,2
necesario,ruta,2
necesario,sino,2
necesario,social,2
necesario,solamente,2
necesario,tecnología,2
necesario,trabajando,2
necesario,vamos,2
necesario,única,2
necesidades,necesitamos,2
necesidades,nuevo,2
necesidades,nuevos,2
necesidades,oportunidades,2
necesidades,parques,2
necesidades,permita,2
necesidades,permitirá,2
necesidades,plataforma,2
necesidades,pone,2
necesidades,probidad,2
necesidades,protección,2
necesidades,puedan,2
necesidades,puerto,2
necesidades,público,2
necesidades,red,2
necesidades,respeto,2
necesidades,seguir,2
necesidades,segundo,2
necesidades,servicio,2
necesidades,servicios,2
necesidades,sino,2
necesidades,solamente,2
necesidades,tan,2
necesidades,tarea,2
necesidades,trabajadores,2
necesidades,trabajos,2
necesidades,trámites,2
necesitamos,necesitamos,2
necesitamos,obras,2
necesitamos,oportunidades,2
necesitamos,personas,2
necesitamos,podemos,2
necesitamos,quince,2
necesitamos,salud,2
necesitamos,segunda,2
necesitamos,segura,2
necesitamos,solar,2
necesitamos,soluciones,2
necesitamos,sur,2
necesitamos,tecnologías,2
necesitamos,tecnológicos,2
necesitamos,terminar,2
necesitamos,trabajadores,2
necesitamos,tres,2
nivel,número,2
nivel,plan,2
nivel,políticas,2
nivel,profesionales,2
nivel,promedio,2
nivel,segundo,2
nivel,social,2
nivel,soluciones,2
nivel,teléfonos,2
nivel,viviendas,2
niños,nivel,2
niños,nuevos,2
niños,partir,2
niños,personas,2
niños,presupuesto,2
niños,programa,2
niños,puedan,2
niños,públicos,2
niños,recursos,2
niños,seguir,2
niños,seguiremos,2
niños,servicios,2
niños,sistema,2
niños,sociedad,2
niños,tal,2
niños,tiempos,2
niños,vehículos,2
niños,víctimas,2
norte,nuevas,2
norte,pandemia,2
norte,permisos,2
norte,permitirá,2
norte,plan,2
norte,plataforma,2
norte,pone,2
norte,probidad,2
norte,pueda,2
norte,puerto,2
norte,públicos,2
norte,reforma,2
norte,servicio,2
norte,sistemas,2
norte,tiempos,2
norte,tres,2
norte,valparaíso,2
norte,vamos,2
nueva,obras,2
nueva,penas,2
nueva,plan,2
nueva,plazo,2
nueva,pone,2
nueva,potencial,2
nueva,prevención,2
nueva,primer,2
nueva,primera,2
nueva,probidad,2
nueva,producto,2
nueva,puede,2
nueva,puerto,2
nueva,públicas,2
nueva,relación,2
nueva,respecto,2
nueva,revolución,2
nueva,ruta,2
nueva,sabemos,2
nueva,salto,2
nueva,sectores,2
nueva,seguir,2
nueva,semanas,2
nueva,sociedad,2
nueva,sostenible,2
nueva,sólo,2
nueva,tan,2
nueva,televisión,2
nueva,total,2
nueva,transformación,2
nueva,través,2
nueva,turismo,2
nueva,usuarios,2
nueva,utilizar,2
nueva,van,2
nueva,viviendas,2
nuevas,ocho,2
nuevas,operación,2
nuevas,pacientes,2
nuevas,países,2
nuevas,pequeños,2
nuevas,permita,2
nuevas,permite,2
nuevas,pesos,2
nuevas,plan,2
nuevas,población,2
nuevas,policías,2
nuevas,políticas,2
nuevas,primero,2
nuevas,productiva,2
nuevas,protección,2
nuevas,pueda,2
nuevas,público,2
nuevas,públicos,2
nuevas,realizar,2
nuevas,recuperado,2
nuevas,reformas,2
nuevas,respecto,2
nuevas,revolución,2
nuevas,salud,2
nuevas,seguridad,2
nuevas,sino,2
nuevas,solar,2
nuevas,sólo,2
nuevas,tiempo,2
nuevas,trabajos,2
nuevas,transferencia,2
nuevas,usuarios,2
nuevas,valor,2
nuevas,valparaíso,2
nuevas,verdadera,2
nuevo,orden,2
nuevo,países,2
nuevo,permita,2
nuevo,permitan,2
nuevo,permitirá,2
nuevo,personas,2
nuevo,plataforma,2
nuevo,política,2
nuevo,pone,2
nuevo,portal,2
nuevo,potencial,2
nuevo,precios,2
nuevo,primaria,2
nuevo,producción,2
nuevo,productivos,2
nuevo,progreso,2
nuevo,puedan,2
nuevo,puede,2
nuevo,público,2
nuevo,respeto,2
nuevo,revolución,2
nuevo,san,2
nuevo,sector,2
nuevo,sectores,2
nuevo,sistemas,2
nuevo,sólo,2
nuevo,tecnológico,2
nuevo,telecomunicaciones,2
nuevo,transición,2
nuevo,trámites,2
nuevo,valparaíso,2
nuevos,operación,2
nuevos,oportunidad,2
nuevos,paso,2
nuevos,permitan,2
nuevos,policial,2
nuevos,primer,2
nuevos,productivos,2
nuevos,productos,2
nuevos,promover,2
nuevos,pronto,2
nuevos,protección,2
nuevos,puede,2
nuevos,públicos,2
nuevos,quiero,2
nuevos,realizaremos,2
nuevos,red,2
nuevos,regional,2
nuevos,respeto,2
nuevos,san,2
nuevos,sector,2
nuevos,seguir,2
nuevos,seguiremos,2
nuevos,seguridad,2
nuevos,sistemas,2
nuevos,sociedad,2
nuevos,tan,2
nuevos,tecnológica,2
nuevos,todas,2
nuevos,trabajando,2
nuevos,trabajo,2
nuevos,trenes,2
nuevos,universidades,2
nuevos,utilizar,2
nuevos,vamos,2
nuevos,vehículos,2
número,número,2
número,promedio,2
número,pusimos,2
número,públicos,2
número,significa,2
número,televisión,2
número,teléfonos,2
número,trabajo,2
número,trámites,2
número,usuarios,2
número,vamos,2
número,vida,2
obras,plan,2
obras,planes,2
obras,plazo,2
obras,primaria,2
obras,primera,2
obras,proceso,2
obras,programa,2
obras,puerto,2
obras,pública,2
obras,quince,2
obras,realizando,2
obras,realizaremos,2
obras,recursos,2
obras,red,2
obras,reducir,2
obras,seguiremos,2
obras,servicio,2
obras,sistemas,2
obras,soluciones,2
obras,tal,2
obras,tecnología,2
obras,tres,2
obras,urgencia,2
obras,valparaíso,2
obras,vecinos,2
obras,vía,2
ocho,profesores,2
ocho,riego,2
operación,productores,2
operación,proyecto,2
oportunidad,pacientes,2
oportunidad,parques,2
oportunidad,pasado,2
oportunidad,planes,2
oportunidad,pleno,2
oportunidad,podemos,2
oportunidad,políticas,2
oportunidad,prioridad,2
oportunidad,proyecto,2
oportunidad,red,2
oportunidad,regiones,2
oportunidad,respecto,2
oportunidad,salud,2
oportunidad,seguir,2
oportunidad,seguro,2
oportunidad,semana,2
oportunidad,sino,2
oportunidad,social,2
oportunidad,solamente,2
oportunidad,sólo,2
oportunidad,tecnología,2
oportunidad,teléfonos,2
oportunidad,terminar,2
oportunidad,trabajo,2
oportunidad,través,2
oportunidad,valor,2
oportunidad,vida,2
oportunidad,vivir,2
oportunidad,óptica,2
oportunidades,permitirá,2
oportunidades,potenciar,2
oportunidades,productividad,2
oportunidades,promover,2
oportunidades,proyectos,2
oportunidades,puedan,2
oportunidades,rural,2
oportunidades,ruta,2
oportunidades,segundo,2
oportunidades,significa,2
oportunidades,sino,2
oportunidades,solamente,2
oportunidades,tarea,2
oportunidades,trabajando,2
oportunidades,trabajar,2
oportunidades,tres,2
oportunidades,turismo,2
oportunidades,vida,2
oportunidades,óptica,2
orden,permite,2
orden,población,2
orden,prevención,2
orden,proteger,2
orden,respeto,2
orden,social,2
orden,sociedad,2
orden,tecnología,2
orden,tecnológica,2
pacientes,permita,2
pacientes,políticas,2
pacientes,queremos,2
pacientes,realizar,2
pacientes,reformas,2
pacientes,respeto,2
pacientes,salud,2
pacientes,tan,2
pacientes,tecnología,2
pacientes,tecnologías,2
pacientes,trabajando,2
pandemia,pandemia,2
pandemia,policías,2
pandemia,posible,2
pandemia,privado,2
pandemia,pública,2
pandemia,público,2
pandemia,públicos,2
pandemia,regiones,2
pandemia,significativamente,2
pandemia,sur,2
pandemia,toda,2
pandemia,trabajo,2
pandemia,tres,2
pandemia,virtual,2
parques,penas,2
parques,pequeñas,2
parques,permita,2
parques,permitir,2
parques,política,2
parques,prevención,2
parques,primer,2
parques,puedan,2
parques,puerto,2
parques,relación,2
parques,rural,2
parques,salto,2
parques,sectores,2
parques,social,2
parques,trámites,2
parques,uso,2
parques,utilizar,2
parques,valor,2
parques,van,2
parques,vecinos,2
partir,política,2
partir,proceso,2
partir,productos,2
partir,proyectos,2
partir,reducir,2
partir,ustedes,2
pasado,permanente,2
pasado,plan,2
pasado,política,2
pasado,primer,2
pasado,primera,2
pasado,programas,2
pasado,proyecto,2
pasado,pusimos,2
pasado,regiones,2
pasado,salud,2
pasado,sistema,2
pasado,solar,2
pasado,sur,2
pasado,sólo,2
pasado,teléfonos,2
pasado,trabajadores,2
pasado,tres,2
paso,políticas,2
paso,primer,2
paso,principales,2
paso,proyecto,2
paso,públicas,2
paso,públicos,2
paso,red,2
paso,servicios,2
paso,sur,2
paso,vía,2
países,política,2
países,políticas,2
países,principales,2
países,privado,2
países,productividad,2
países,programas,2
países,progreso,2
países,puerto,2
países,públicas,2
países,público,2
países,red,2
países,región,2
países,servicios,2
países,siempre,2
países,sistema,2
países,universidades,2
